endTime,artistName,trackName,msPlayed
2023-09-28 02:37,RAYE,Escapism.,789
2023-09-28 02:37,Ice Spice,In Ha Mood,1207
2023-09-28 02:42,Yo Gotti,Down In the DM (feat. Nicki Minaj) - Remix,1555
2023-09-28 02:42,Flo Milli,Conceited,2739
2023-09-28 02:42,Megan Thee Stallion,Cry Baby (feat. DaBaby),1253
2023-09-28 02:42,Nicki Minaj,Did It On’em,4210
2023-09-28 02:42,Megan Thee Stallion,Plan B,1253
2023-09-28 02:42,Nicki Minaj,Barbie Tingz,2414
2023-09-28 02:42,Beyoncé,AMERICA HAS A PROBLEM,2205
2023-09-28 02:42,SZA,Low,1996
2023-09-28 02:42,Megan Thee Stallion,Girls in the Hood,1486
2023-09-28 02:42,Rihanna,Pour It Up,1602
2023-09-28 02:42,Summer Walker,No Love (with SZA),1950
2023-09-28 02:42,RAYE,Escapism.,272373
2023-09-28 02:42,Saweetie,My Type,4017
2023-09-28 02:42,PinkPantheress,Boy's a liar Pt. 2,1253
2023-09-28 02:42,Ice Spice,Princess Diana (with Nicki Minaj),2693
2023-09-28 02:45,Megan Thee Stallion,Pressurelicious (feat. Future),8080
2023-09-28 02:45,Cardi B,Thru Your Phone,188523
2023-09-28 02:45,Hitkidd,F.N.F. (Let's Go),2285
2023-09-28 02:46,Flo Milli,In The Party,603
2023-09-28 02:46,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),1787
2023-09-28 02:46,Megan Thee Stallion,Thot Shit,1114
2023-09-28 02:46,Bukhu,Mother And Father,3297
2023-09-28 02:46,Chase Atlantic,Friends,15510
2023-09-28 02:46,Rihanna,Bitch Better Have My Money,998
2023-09-28 02:46,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),2275
2023-09-28 02:46,Trey Songz,Bottoms Up (feat. Nicki Minaj),905
2023-09-28 02:46,Saweetie,ICY GRL,1346
2023-09-28 02:46,SZA,Kill Bill,10332
2023-09-28 02:46,Beyoncé,Partition,1764
2023-09-28 02:46,BRS Kash,Throat Baby (Go Baby) (with DaBaby & City Girls) - Remix,1207
2023-09-28 02:46,Megan Thee Stallion,Body,1091
2023-09-28 02:46,SZA,Shirt,1277
2023-09-28 02:46,Ice Spice,No Clarity,905
2023-09-28 02:46,Summer Walker,Karma,1044
2023-09-28 02:46,GloRilla,Tomorrow 2 (with Cardi B),859
2023-09-28 02:47,Tyga,Ayy Macarena,1137
2023-09-28 02:47,Offset,Ric Flair Drip (with Metro Boomin),1021
2023-09-28 02:47,The Weeknd,Stargirl Interlude,1091
2023-09-28 02:47,Bazzi,Paradise,4133
2023-09-28 02:47,Jhené Aiko,Eternal Sunshine,32113
2023-09-28 02:47,Tory Lanez,The Color Violet,1137
2023-09-28 02:47,Lil Uzi Vert,20 Min,1300
2023-09-28 02:47,Sheck Wes,Mo Bamba,1068
2023-09-28 02:47,TV Girl,Lovers Rock,1532
2023-09-28 02:47,Tyga,Rack City,1393
2023-09-28 02:47,Kendrick Lamar,DNA.,1369
2023-09-28 02:47,Tyga,Taste (feat. Offset),2530
2023-09-28 02:48,Gunna,fukumean,1184
2023-09-28 02:48,21 Savage,Glock In My Lap,998
2023-09-28 02:48,XXXTENTACION,Fuck Love,41935
2023-09-28 02:48,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),1439
2023-09-28 02:49,The Smiths,This Night Has Opened My Eyes - 2011 Remaster,42980
2023-09-28 02:51,$ilkMoney,My Potna Dem,1230
2023-09-28 02:51,A$AP Mob,"Hella Hoes (feat. A$AP Rocky, A$AP Ferg, A$AP Nast & A$AP Twelvyy)",1857
2023-09-28 02:51,Kodak Black,Don't Wanna Breathe,119559
2023-09-28 02:51,Thomas Mraz,Хочу К Тебе,2507
2023-09-28 02:51,Giveon,Stuck On You,2391
2023-09-28 02:51,Drake,Lemon Pepper Freestyle (feat. Rick Ross),1764
2023-09-28 02:52,Drake,"Hold On, We're Going Home",766
2023-09-28 02:52,Coldplay,Clocks,11493
2023-09-28 02:52,Coldplay,Clocks,2089
2023-09-28 02:52,bôa,Duvet,57748
2023-09-28 02:54,Coldplay,Amsterdam,1462
2023-09-28 02:54,Coldplay,A Rush of Blood to the Head,2647
2023-09-28 02:54,Coldplay,Clocks,1811
2023-09-28 02:54,Coldplay,Sparks,2136
2023-09-28 02:54,Coldplay,Green Eyes,4318
2023-09-28 02:54,Sixpence None The Richer,Kiss Me,4249
2023-09-28 02:54,Coldplay,The Scientist,97732
2023-09-28 02:54,Coldplay,Daylight,1880
2023-09-28 02:54,Coldplay,Warning Sign,2902
2023-09-28 02:54,Coldplay,A Whisper,1904
2023-09-28 02:56,The Fray,Look After You,92392
2023-09-28 03:01,girl in red,we fell in love in october,928
2023-09-28 03:01,Sixpence None The Richer,Kiss Me,2389
2023-09-28 03:01,Lifehouse,Everything,168883
2023-09-28 03:02,Alessia Cara,Scars To Your Beautiful,23428
2023-09-28 03:02,Justin Timberlake,My Love (feat. T.I.),2414
2023-09-28 03:02,Alessia Cara,Here,37871
2023-09-28 03:03,Cardi B,Bodak Yellow,18761
2023-09-28 03:06,Logic,1-800-273-8255,184714
2023-09-28 13:59,The Middle East,Blood,263231
2023-09-28 17:35,The Middle East,Blood,33557
2023-09-28 17:44,The Middle East,The Darkest Side,16811
2023-09-28 17:49,The Middle East,Blood,326920
2023-09-28 17:50,Feist,1234,2113
2023-09-28 17:50,Cat Power,The Greatest,2159
2023-09-28 17:50,The Middle East,The Darkest Side,33116
2023-09-28 17:50,Radical Face,"Welcome Home, Son",2089
2023-09-28 17:50,Coconut Records,West Coast,1834
2023-09-28 17:50,The Paper Kites,Paint,18692
2023-09-28 17:50,The Temper Trap,Sweet Disposition,1253
2023-09-28 17:50,Gregory Alan Isakov,Amsterdam,3552
2023-09-28 17:51,Grizzly Bear,Two Weeks,16857
2023-09-28 17:51,Bon Iver,Skinny Love,2066
2023-09-28 17:51,The Middle East,Land of the Bloody Unknown,2321
2023-09-28 17:52,The Naked And Famous,Young Blood,60580
2023-09-28 17:52,Sharon Van Etten,Seventeen,0
2023-09-28 17:52,The Middle East,Jesus Came to My Birthday Party,603
2023-09-28 17:52,High Highs,Open Season,2507
2023-09-28 17:52,Gregory Alan Isakov,San Luis,0
2023-09-28 17:52,Fleet Foxes,Mykonos,0
2023-09-28 17:53,José González,Heartbeats,83406
2023-09-28 17:53,Dustin Tebbutt,The Breach,1811
2023-09-28 17:56,The Lumineers,Stubborn Love,3505
2023-09-28 17:56,Soko,We Might Be Dead by Tomorrow,161413
2023-09-28 17:57,The Middle East,Lonely,46230
2023-09-28 17:58,Fleet Foxes,White Winter Hymnal,79899
2023-09-28 18:02,Young Money,Trophies,1184
2023-09-28 18:02,Isaiah Rashad,West Savannah (feat. SZA),1811
2023-09-28 18:02,Baby Keem,ORANGE SODA,975
2023-09-28 18:02,Key Glock,Die Trying,2391
2023-09-28 18:02,Summer Walker,Girls Need Love (with Drake) - Remix,1996
2023-09-28 18:02,Chris Brown,No Guidance (feat. Drake),1671
2023-09-28 18:02,Tyga,Ice Cream Man,928
2023-09-28 18:02,Drake,Plastic Bag,202084
2023-09-28 18:02,Playboi Carti,Magnolia,4017
2023-09-28 18:02,Childish Gambino,3005,1137
2023-09-28 18:02,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",1160
2023-09-28 18:02,DJ Khaled,GREECE (feat. Drake),1137
2023-09-28 18:02,Rihanna,Loveeeeeee Song,1323
2023-09-28 18:02,Drake,Childs Play,1416
2023-09-28 18:02,DJ Khaled,For Free (feat. Drake),2530
2023-09-28 18:02,Playboi Carti,Location,1230
2023-09-28 18:02,Drake,Feel No Ways,5326
2023-09-28 18:02,Drake,Gyalchester,2670
2023-09-28 18:02,Drake,That’s How You Feel,1486
2023-09-28 18:03,Drake,Still Here,743
2023-09-28 18:03,Drake,Still Here,13119
2023-09-28 18:03,Baby Keem,16,45603
2023-09-28 18:03,DJ Khaled,I'm On One,1393
2023-09-28 18:03,Key Glock,Dough,1671
2023-09-28 18:04,Drake,Views,28885
2023-09-28 18:07,Drake,Plastic Bag,202084
2023-09-28 18:08,Drake,I'm The Plug,19410
2023-09-28 18:08,Tom Rosenthal,Go Solo,3691
2023-09-28 18:08,Clairo,Bags,952
2023-09-28 18:08,Clairo,Bags,487
2023-09-28 18:09,Tom Rosenthal,Go Solo,70333
2023-09-28 18:13,Clairo,Bags,260520
2023-09-28 18:14,Pastel Ghost,Dark Beach,1667
2023-09-28 18:15,girl in red,midnight love,58270
2023-09-28 18:15,Husky,Бесконечный магазин,8830
2023-09-28 18:15,Beyoncé,Blue (feat. Blue Ivy),7320
2023-09-28 18:15,Frank Ocean,Pyramids,7180
2023-09-28 18:19,Billie Eilish,idontwannabeyouanymore,203569
2023-09-28 18:19,Famous Dex,JAPAN,39310
2023-09-28 18:21,Florist,Time Is A Dark Feeling,27040
2023-09-28 18:21,Joji,Demons,77640
2023-09-28 18:21,The Temper Trap,Sweet Disposition,7440
2023-09-28 18:23,Sasha Alex Sloan,Dancing With Your Ghost,810
2023-09-28 18:23,awfultune,i met sarah in the bathroom,1090
2023-09-28 18:23,Cardi B,Thru Your Phone,77180
2023-09-28 18:23,Coldplay,Yellow,700
2023-09-28 18:23,Rakhim,Fendi,860
2023-09-28 18:23,Vedo,You Got It,1200
2023-09-28 18:23,Yung Lean,Hennessy & Sailor Moon,1460
2023-09-28 18:24,Pop Smoke,For The Night (feat. Lil Baby & DaBaby),2520
2023-09-28 18:24,Reo Cragun,Inconsiderate,1420
2023-09-28 18:24,Joseph Black,(i hope you) miss me,66840
2023-09-28 18:27,Reo Cragun,Inconsiderate,198020
2023-09-28 19:54,The Middle East,Blood,326920
2023-09-28 20:08,Feist,1234,2290
2023-09-28 20:08,Cat Power,The Greatest,2400
2023-09-28 20:08,Grizzly Bear,Two Weeks,1780
2023-09-28 20:08,The Middle East,The Darkest Side,267770
2023-09-28 20:08,Radical Face,"Welcome Home, Son",1050
2023-09-28 20:08,High Highs,Open Season,880
2023-09-28 20:08,Coconut Records,West Coast,3400
2023-09-28 20:08,The Paper Kites,Paint,2070
2023-09-28 20:08,The Temper Trap,Sweet Disposition,930
2023-09-28 20:08,Gregory Alan Isakov,Amsterdam,1850
2023-09-28 20:09,The Naked And Famous,Young Blood,840
2023-09-28 20:09,Sharon Van Etten,Seventeen,1160
2023-09-28 20:09,José González,Heartbeats,1040
2023-09-28 20:09,Grizzly Bear,Two Weeks,27450
2023-09-28 20:09,Bon Iver,Skinny Love,1190
2023-09-28 20:09,High Highs,Open Season,990
2023-09-28 20:09,Gregory Alan Isakov,San Luis,350
2023-09-28 20:09,The Middle East,Land of the Bloody Unknown,1550
2023-09-28 20:09,Fleet Foxes,Mykonos,3160
2023-09-28 20:14,Lil Wayne,She Will,305840
2023-09-28 20:15,Gunna,fukumean,2043
2023-09-28 20:15,Lil Wayne,Love Me,1114
2023-09-28 20:15,Drake,Headlines,1021
2023-09-28 20:15,Key Glock,Gang Shit No Lame Shit,91658
2023-09-28 20:16,Twista,Overnight Celebrity,2739
2023-09-28 20:16,Rae Sremmurd,No Type,2298
2023-09-28 20:16,Nicki Minaj,Moment 4 Life,1578
2023-09-28 20:16,NAV,Some Way,1602
2023-09-28 20:16,Drake,Best I Ever Had,1114
2023-09-28 20:16,Lil Wayne,Lollipop,1532
2023-09-28 20:16,A Boogie Wit da Hoodie,Look Back at It,1741
2023-09-28 20:20,Lil Wayne,6 Foot 7 Foot,248586
2023-09-29 01:03,Summer Walker,Girls Need Love (with Drake) - Remix,3872
2023-09-29 01:04,Sherine,كلام عينيه,16384
2023-09-29 01:23,Sherine,Kalam Eneih,249997
2023-09-29 01:23,Sherine,كلام عينيه,26099
2023-09-29 01:23,The Middle East,Blood,2113
2023-09-29 01:27,Gunna,fukumean,1068
2023-09-29 01:27,Rae Sremmurd,No Type,1857
2023-09-29 01:27,Lil Wayne,Love Me,1253
2023-09-29 01:27,Lil Wayne,She Will,201920
2023-09-29 01:27,Drake,Headlines,1369
2023-09-29 01:27,Key Glock,Gang Shit No Lame Shit,1718
2023-09-29 01:28,Key Glock,Russian Cream,2879
2023-09-29 01:28,Nicki Minaj,Moment 4 Life,80828
2023-09-29 01:28,NAV,Some Way,20480
2023-09-29 01:28,Drake,Best I Ever Had,1346
2023-09-29 01:28,Lil Wayne,Lollipop,1137
2023-09-29 01:28,A Boogie Wit da Hoodie,Look Back at It,1114
2023-09-29 01:31,Summer Walker,Girls Need Love (with Drake) - Remix,2066
2023-09-29 01:31,Lil Wayne,6 Foot 7 Foot,179768
2023-09-29 01:32,Rae Sremmurd,Swang,2113
2023-09-29 01:32,Twista,Overnight Celebrity,1671
2023-09-29 01:32,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),1439
2023-09-29 01:32,Drake,Over,46091
2023-09-29 01:32,Kendrick Lamar,Swimming Pools (Drank),3552
2023-09-29 01:32,Bryson Tiller,Don't,1114
2023-09-29 01:32,Lil Wayne,A Milli,4411
2023-09-29 01:33,Kanye West,Can't Tell Me Nothing,1462
2023-09-29 01:33,Young Money,Trophies,1555
2023-09-29 01:33,King Von,"Crazy Story, Pt. 3",5688
2023-09-29 01:33,Lil Wayne,How To Love,1346
2023-09-29 01:33,Lil Wayne,Mrs. Officer,1486
2023-09-29 01:33,Drake,From Time,1439
2023-09-29 01:33,Gunna,P power (feat. Drake),952
2023-09-29 01:33,Bryson Tiller,Exchange,1230
2023-09-29 01:33,Lil Wayne,Uproar,4690
2023-09-29 01:33,A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",1184
2023-09-29 01:33,Big Sean,Beware,1648
2023-09-29 01:33,Rae Sremmurd,This Could Be Us,1346
2023-09-29 01:33,A Boogie Wit da Hoodie,My Shit,1068
2023-09-29 01:33,Key Glock,Mr. Glock,1927
2023-09-29 01:34,Lil Wayne,Believe Me,2043
2023-09-29 01:34,Meek Mill,Going Bad (feat. Drake),1137
2023-09-29 01:34,Frank Ocean,Novacane,1950
2023-09-29 01:34,Drake,The Motto,24868
2023-09-29 01:34,ScHoolboy Q,Studio,1532
2023-09-29 01:34,Childish Gambino,3005,928
2023-09-29 01:34,Bryson Tiller,Let Em' Know,32113
2023-09-29 01:34,Lil Wayne,Twist Made Me,0
2023-09-29 01:38,Tory Lanez,Say It,6450
2023-09-29 01:38,DJ Khaled,I'm On One,1462
2023-09-29 01:38,Drake,HYFR (Hell Ya Fucking Right),206626
2023-09-29 01:42,Tinashe,2 On (feat. ScHoolboy Q),3100
2023-09-29 01:42,Rick Ross,Aston Martin Music,270626
2023-09-29 01:43,Lil Wayne,Right Above It,1346
2023-09-29 01:43,Rihanna,What's My Name?,1207
2023-09-29 01:43,Drake,Up All Night,1811
2023-09-29 01:43,Lil Wayne,Blunt Blowin,1927
2023-09-29 01:43,J. Cole,No Role Modelz,1091
2023-09-29 01:43,Flipp Dinero,Leave Me Alone,1462
2023-09-29 01:43,Roy Woods,Drama (feat. Drake),1323
2023-09-29 01:43,Lil Baby,Yes Indeed,1857
2023-09-29 01:47,6LACK,PRBLMS,246773
2023-09-29 06:00,Lil Wayne,No Worries,1778
2023-09-29 06:04,Drake,Plastic Bag,202084
2023-09-29 06:04,Key Glock,Gang Shit No Lame Shit,5585
2023-09-29 06:07,Baby Keem,ORANGE SODA,554
2023-09-29 06:07,Key Glock,Die Trying,725
2023-09-29 06:07,Summer Walker,Girls Need Love (with Drake) - Remix,789
2023-09-29 06:07,Tyga,Ice Cream Man,789
2023-09-29 06:07,Drake,Plastic Bag,202084
2023-09-29 06:07,DJ Khaled,GREECE (feat. Drake),661
2023-09-29 06:07,Rihanna,Loveeeeeee Song,746
2023-09-29 06:07,Rick Ross,Aston Martin Music,618
2023-09-29 06:07,Key Glock,Gang Shit No Lame Shit,5009
2023-09-29 06:07,Playboi Carti,Location,917
2023-09-29 06:07,Drake,Pop Style,1024
2023-09-29 06:07,Drake,Gyalchester,1152
2023-09-29 06:08,Rihanna,Work,3541
2023-09-29 06:13,The Middle East,The Darkest Side,6915
2023-09-29 06:13,Lil Wayne,She Will,618
2023-09-29 06:13,The Middle East,Blood,326920
2023-09-29 06:16,Drake,Plastic Bag,202084
2023-09-29 06:17,Drake,Gyalchester,14716
2023-09-29 06:22,Megan Thee Stallion,Anxiety,96938
2023-09-29 23:15,Drake,Plastic Bag,202084
2023-09-29 23:24,Key Glock,Gang Shit No Lame Shit,15605
2023-09-29 23:28,Sherine,Kalam Eneih,242850
2023-09-29 23:32,Sherine,كلام عينيه,235833
2023-09-29 23:35,Nancy Ajram,على شانك (حبك سفاح),194382
2023-09-29 23:40,Bahaa Sultan,براحة يا شيخة,61532
2023-09-29 23:43,Drake,Plastic Bag,202084
2023-09-29 23:45,Key Glock,Gang Shit No Lame Shit,131600
2023-09-29 23:46,The Neighbourhood,R.I.P. 2 My Youth,730
2023-09-29 23:46,The Middle East,Blood,8000
2023-09-29 23:46,Drake,The Motion,59945
2023-09-29 23:49,Sixpence None The Richer,Kiss Me,6230
2023-09-29 23:49,Mitski,I Bet on Losing Dogs,170240
2023-09-29 23:49,TV Girl,Lovers Rock,9500
2023-09-29 23:57,The Middle East,Blood,479420
2023-09-30 00:00,Gregory Alan Isakov,Big Black Car,132690
2023-09-30 00:05,Lil Wayne,She Will,305840
2023-09-30 00:08,A Boogie Wit da Hoodie,Look Back at It,179449
2023-09-30 00:12,Gunna,fukumean,5383
2023-09-30 00:12,Drake,Headlines,235986
2023-09-30 05:18,Drake,Plastic Bag,202084
2023-09-30 05:18,Drake,Plastic Bag,1322
2023-09-30 05:18,Key Glock,Gang Shit No Lame Shit,8252
2023-09-30 05:25,Drake,Plastic Bag,173610
2023-10-01 06:15,Drake,Plastic Bag,597
2023-10-02 00:31,Phoebe Bridgers,Scott Street,305000
2023-10-02 00:33,Richy Mitch & The Coal Miners,Evergreen,87000
2023-10-02 00:34,Faye Webster,Kingston,63980
2023-10-03 13:08,Drake,Plastic Bag,1369
2023-10-03 13:12,Sherine,Kalam Eneih,242850
2023-10-03 13:13,Sherine,كلام عينيه,65706
2023-10-03 13:18,Lil Wayne,She Will,273693
2023-10-03 13:19,Phoebe Bridgers,Scott Street,101099
2023-10-03 13:19,The Neighbourhood,You Get Me So High,1625
2023-10-03 13:20,Beach Bunny,Prom Queen,23359
2023-10-03 13:20,The Weeknd,Stargirl Interlude,1207
2023-10-03 13:20,Richy Mitch & The Coal Miners,Evergreen,14791
2023-10-03 13:20,TV Girl,The Blonde,9311
2023-10-03 13:20,Men I Trust,Show Me How,4202
2023-10-03 13:20,The Smiths,This Night Has Opened My Eyes - 2011 Remaster,3575
2023-10-03 13:20,Phoebe Bridgers,Motion Sickness,4574
2023-10-03 13:20,Mitski,I Bet on Losing Dogs,3738
2023-10-03 13:20,TV Girl,Lovers Rock,1462
2023-10-03 13:20,salvia palth,i was all over her,1300
2023-10-03 13:24,Sherine,كلام عينيه,235833
2023-10-03 13:25,Sherine,الوتر الحساس,1416
2023-10-03 13:25,Mohammed Saeed,Alo Aleky,4109
2023-10-03 13:25,Lamis Kan,Mesytara,3343
2023-10-03 13:25,Sherine,Kalam Eneih,14000
2023-10-03 13:25,Hassan Abou Seoud,Shik Shak Shok - Remastered,21849
2023-10-03 13:25,Ramy Sabry,يمكن خير,2321
2023-10-03 13:25,Nancy Ajram,على شانك (حبك سفاح),1462
2023-10-03 13:25,Haifa Wehbe,الواوا,1996
2023-10-03 13:25,Nancy Ajram,Ah W Noss,1973
2023-10-03 13:25,Ahmed Saad,اختياراتي - من فيلم مستر إكس,2345
2023-10-03 13:25,Nawal,مخصماك,1184
2023-10-03 13:25,Bahaa Sultan,براحة يا شيخة,1950
2023-10-03 13:26,Tamer Hosny,هرمون السعادة - من فيلم تاج,11377
2023-10-03 13:26,Drake,Shot For Me,2182
2023-10-03 13:26,JAY-Z,Empire State Of Mind,1184
2023-10-03 13:27,JAY-Z,Empire State Of Mind,69613
2023-10-03 13:28,JAY-Z,Run This Town,1486
2023-10-03 13:28,Amy Winehouse,Back To Black,1486
2023-10-03 13:28,Drake,Headlines,53939
2023-10-03 13:32,Ice Cube,It Was A Good Day,2623
2023-10-03 13:32,Logic,1-800-273-8255,250173
2023-10-03 13:32,JAY-Z,Ni**as In Paris,1346
2023-10-03 13:32,Cali Swag District,Teach Me How to Dougie,1379
2023-10-03 13:40,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),448573
2023-10-03 13:43,Eminem,Superman,57884
2023-10-03 13:51,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),448573
2023-10-03 13:56,Justin Timberlake,My Love (feat. T.I.),276160
2023-10-03 13:58,Kylie Minogue,Can't Get You out of My Head,42010
2023-10-03 17:46,Blood Orange,Champagne Coast,4810
2023-10-03 17:46,Devonté Hynes,Palo Alto,2940
2023-10-03 17:50,Blood Orange,You're Not Good Enough,261360
2023-10-03 17:51,Blood Orange,Charcoal Baby,3800
2023-10-03 17:58,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),448573
2023-10-03 17:58,Lil Wayne,She Will,970
2023-10-03 17:58,Justin Timberlake,My Love (feat. T.I.),7696
2023-10-03 18:02,Lana Del Rey,Norman fucking Rockwell,3670
2023-10-03 18:02,The Middle East,Blood,225920
2023-10-03 18:02,SZA,Nobody Gets Me,2800
2023-10-03 18:06,Alessia Cara,Scars To Your Beautiful,230240
2023-10-03 18:19,Robert Schwartzman,Fútbol Americano,280
2023-10-03 18:19,Devonté Hynes,Palo Alto,2750
2023-10-03 18:19,Zedd,Stay,162190
2023-10-03 18:28,Blood Orange,Champagne Coast,500713
2023-10-03 18:29,Tonstartssbandht,5FT7,93626
2023-10-03 20:01,Blood Orange,Champagne Coast,13520
2023-10-03 20:01,Tonstartssbandht,5FT7,1070
2023-10-03 20:01,Tonstartssbandht,5FT7,1100
2023-10-03 20:03,Coconut Records,Is This Sound Okay?,85150
2023-10-03 20:03,Francesco Pennino,Senza Mamma,4320
2023-10-03 20:03,Nat & Alex Wolff,Rock Star (Movie Version),1000
2023-10-03 20:15,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),448573
2023-10-03 20:18,Drake,Plastic Bag,673
2023-10-03 20:18,Kylie Minogue,Can't Get You out of My Head,125563
2023-10-03 20:21,Sherine,Kalam Eneih,231479
2023-10-03 20:21,Nancy Ajram,على شانك (حبك سفاح),1950
2023-10-03 20:21,Sherine,كلام عينيه,1555
2023-10-03 20:22,Ahmed El Dogary,مهرجان ريموت التلفزيون,1973
2023-10-03 20:22,Sherine,Katar Khayre,2113
2023-10-03 20:22,Tamer Hosny,هرمون السعادة - من فيلم تاج,1625
2023-10-03 20:22,Ruby,فل الفل,2229
2023-10-03 20:22,Sherine,Eh Eh,3227
2023-10-03 20:22,Adel Ebrahim,اه يالندن,6826
2023-10-03 20:22,Fairuz,Elouda Lminsiyeh,10356
2023-10-03 20:22,Mohamed Hamaki,احلى حاجة فيكى,2391
2023-10-03 20:22,Lamis Kan,Motamkena,1578
2023-10-03 20:22,Omar Elagouz,جيناك بهاية,1509
2023-10-03 20:22,Nancy Ajram,Ah W Noss,1764
2023-10-03 20:22,Breaking the Boundaries,Lama Bada Li,12933
2023-10-03 20:22,Nancy Ajram,Ya Banat,5363
2023-10-03 20:22,Ahmed Saad,اختياراتي - من فيلم مستر إكس,2345
2023-10-03 20:23,Nancy Ajram,Enta Eih,1718
2023-10-03 20:23,Haifa Wehbe,بابا فين,1602
2023-10-03 20:23,Mohamed Hamaki,واحدة واحدة,2995
2023-10-03 20:23,Tamer Hosny,Bahebak,4667
2023-10-03 20:23,Hussain Aljassmi,ستة الصبح,15348
2023-10-03 20:23,Sherine,Tareky,2159
2023-10-03 20:23,Abdulrahman Mohammed,Unreachable Love - Amar Ma Laqait,5503
2023-10-03 20:25,Gunna,fukumean,2716
2023-10-03 20:25,Lil Wayne,Love Me,1091
2023-10-03 20:25,NAV,Some Way,3808
2023-10-03 20:25,King Von,Took Her To The O,3715
2023-10-03 20:25,Lil Wayne,She Will,88212
2023-10-03 20:25,PARTYNEXTDOOR,Break from Toronto,1021
2023-10-03 20:25,YBN Nahmir,Rubbin off the Paint,1555
2023-10-03 20:25,Belly,Might Not,1253
2023-10-03 20:25,Drake,Headlines,25286
2023-10-03 20:26,Drake,Shot For Me,13862
2023-10-03 20:26,Lil Wayne,6 Foot 7 Foot,38103
2023-10-03 20:26,JAY-Z,Empire State Of Mind,21803
2023-10-03 20:27,JAY-Z,Run This Town,1369
2023-10-03 20:27,Logic,1-800-273-8255,1555
2023-10-03 20:27,Amy Winehouse,Back To Black,1787
2023-10-03 20:27,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),1184
2023-10-03 20:27,JAY-Z,Numb / Encore,1857
2023-10-03 20:27,Gotye,Somebody That I Used To Know,1369
2023-10-03 20:27,Drake,Headlines,4435
2023-10-03 20:31,The Notorious B.I.G.,Hypnotize - 2014 Remaster,1486
2023-10-03 20:31,Eminem,Superman,285721
2023-10-03 20:32,Drake,"Hold On, We're Going Home",1114
2023-10-03 20:32,French Montana,Unforgettable,1068
2023-10-03 20:32,Miguel,Sure Thing,1486
2023-10-03 20:32,Kid Cudi,Pursuit Of Happiness (Nightmare),1486
2023-10-03 20:32,Ne-Yo,She Knows,9705
2023-10-03 20:32,JAY-Z,Ni**as In Paris,1230
2023-10-03 20:32,JAY-Z,99 Problems,5038
2023-10-03 20:32,Kanye West,Heartless,1184
2023-10-03 20:32,The Notorious B.I.G.,Big Poppa - 2005 Remaster,16973
2023-10-03 20:32,Rae Sremmurd,This Could Be Us,1393
2023-10-03 20:34,Kanye West,Flashing Lights,123808
2023-10-03 20:35,Gunna,fukumean,1160
2023-10-03 20:35,Future,Solo,4643
2023-10-03 20:35,Future,Mask Off,40007
2023-10-03 20:39,Future,Mask Off (feat. Kendrick Lamar) - Remix,257986
2023-10-03 20:41,Tyga,Ice Cream Man,74232
2023-10-03 20:45,Miguel,All I Want Is You (feat. J. Cole),295920
2023-10-03 20:46,Brent Faiyaz,Poison,1996
2023-10-03 20:46,Daniel Caesar,Get You (feat. Kali Uchis),1764
2023-10-03 20:46,Daniel Caesar,Get You (feat. Kali Uchis),6524
2023-10-03 20:46,Brent Faiyaz,ROLE MODEL,1416
2023-10-03 20:46,NAV,Some Way,1834
2023-10-03 20:46,GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),1486
2023-10-03 20:46,Miguel,Sure Thing,2298
2023-10-03 20:46,Paperboy Fabe,Language,1160
2023-10-03 20:46,Tory Lanez,The Color Violet,998
2023-10-03 20:46,Steve Lacy,Infrunami,1300
2023-10-03 20:46,PARTYNEXTDOOR,Break from Toronto,1044
2023-10-03 20:46,Childish Gambino,3005,1021
2023-10-03 20:46,Eric Bellinger,G.O.A.T.,952
2023-10-03 20:46,Beyoncé,Blue (feat. Blue Ivy),1584
2023-10-03 20:46,Brent Faiyaz,Rehab (Winter In Paris),2136
2023-10-03 20:46,Miguel,Girl With The Tattoo Enter.lewd,18645
2023-10-03 20:46,Tory Lanez,I LIKE,1160
2023-10-03 20:46,Tory Lanez,I LIKE,1323
2023-10-03 20:46,Steve Lacy,Some,2739
2023-10-03 20:48,Doja Cat,So High,1346
2023-10-03 20:48,J. Cole,Wet Dreamz,67314
2023-10-03 20:48,Brent Faiyaz,Trust,1230
2023-10-03 20:48,Mac Miller,My Favorite Part,6292
2023-10-03 20:48,SZA,Snooze,43746
2023-10-03 20:48,Bryson Tiller,Don't,998
2023-10-03 20:49,SZA,Good Days,1068
2023-10-03 20:49,J. Cole,Power Trip (feat. Miguel),1416
2023-10-03 20:49,Michael Jackson,Chicago,3204
2023-10-03 20:49,Childish Gambino,Les,6269
