endTime,artistName,trackName,msPlayed
2023-06-28 21:35,Fuerza Regida,Bebe Dame,2986
2023-06-28 21:35,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),1557
2023-06-28 21:35,Kendrick Lamar,Rich Spirit,9621
2023-06-28 21:35,J. Cole,Kevin’s Heart,2218
2023-06-28 21:35,Sheck Wes,Mo Bamba,2560
2023-06-28 21:35,BICEP,Glue,1856
2023-06-28 21:36,A Boogie Wit da Hoodie,Look Back at It,1429
2023-06-28 21:36,Kali Uchis,Moonlight,2474
2023-06-28 21:36,T-Pain,Can't Believe It (feat. Lil' Wayne),4650
2023-06-28 21:36,Future,Throw Away,4608
2023-06-28 21:36,Nicki Minaj,Favorite,3968
2023-06-28 21:36,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,1258
2023-06-28 21:36,Bad Bunny,Vete,1728
2023-06-28 21:39,Don Toliver,Had Enough (feat. Quavo & Offset),4543
2023-06-28 21:39,El Alfa,4K,201500
2023-06-28 21:39,Drake,Toosie Slide,1023
2023-06-28 21:39,El Completo Rd,Blim Blim Blam Blam,1663
2023-06-28 21:39,Tory Lanez,Broke In A Minute,2346
2023-06-28 21:39,DripReport,Skechers,6362
2023-06-28 21:39,Many Malon,Tiralo,816
2023-06-28 21:40,Kanye West,Can't Tell Me Nothing,2943
2023-06-28 21:40,The Weeknd,Stargirl Interlude,1237
2023-06-28 21:40,Michel Colombier,Mistress Arrives,22890
2023-06-28 21:40,SZA,Low,2069
2023-06-28 21:40,Lupe Fiasco,Superstar (feat. Matthew Santos),13738
2023-06-28 21:40,ROSALÍA,"Yo x Ti, Tu x Mi",9926
2023-06-28 21:40,GUF,Ice Baby,4991
2023-06-28 21:40,PinkPantheress,Boy's a liar Pt. 2,1237
2023-06-28 21:41,Future,PUFFIN ON ZOOTIEZ,8618
2023-06-28 21:41,J. Cole,Can't Get Enough,2986
2023-06-28 21:43,Ñengo Flow,Gato de Noche,115903
2023-06-28 21:45,Meek Mill,Going Bad (feat. Drake),128874
2023-06-28 21:45,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),1727
2023-06-28 21:45,Offset,Red Room,2453
2023-06-28 21:47,ScHoolboy Q,CrasH,103253
2023-06-28 21:50,Megan Thee Stallion,Sweetest Pie,193107
2023-06-28 22:05,Kevin Gates,Really Really,203968
2023-06-29 12:42,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),7188
2023-06-29 12:47,Doja Cat,Attention,298370
2023-06-29 12:50,SZA,Kill Bill (feat. Doja Cat),0
2023-06-29 12:50,Doja Cat,You Right,186173
2023-06-29 12:53,Doja Cat,Woman,167040
2023-06-29 14:15,Doja Cat,Woman,5581
2023-06-29 14:20,Doja Cat,Naked,223560
2023-06-29 14:24,Doja Cat,Payday (feat. Young Thug),212946
2023-06-29 14:26,Doja Cat,Get Into It (Yuh),138293
2023-06-29 14:30,Doja Cat,Need to Know,210560
2023-06-29 14:32,Doja Cat,Love To Dream,1010
2023-06-29 14:32,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),132758
2023-06-29 14:35,Doja Cat,You Right,186173
2023-06-29 14:38,Doja Cat,Been Like This,177373
2023-06-29 14:39,Doja Cat,Ain't Shit,4630
2023-06-29 14:39,Doja Cat,Imagine,3710
2023-06-29 14:39,Doja Cat,Options (feat. JID),59293
2023-06-29 14:40,The La's,There She Goes,2800
2023-06-29 14:40,Doja Cat,Alone,71550
2023-06-29 14:43,The Neighbourhood,You Get Me So High,153000
2023-06-29 14:45,The Neighbourhood,You Get Me So High,153000
2023-06-29 14:48,The Neighbourhood,You Get Me So High,153000
2023-06-29 14:50,The Neighbourhood,You Get Me So High,153000
2023-06-29 14:53,The Neighbourhood,You Get Me So High,153000
2023-06-29 14:54,The Neighbourhood,You Get Me So High,87490
2023-06-29 14:57,Andy Gibb,Shadow Dancing,1390
2023-06-29 14:57,Linda Perhacs,Chimacum Rain,144020
2023-06-29 14:57,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),3690
2023-06-29 14:57,Carole King,Where You Lead I Will Follow,3070
2023-06-29 14:57,Grant Lee Buffalo,Everybody Needs a Little Sanctuary,1650
2023-06-29 15:01,Blondie,One Way Or Another,217364
2023-06-29 15:01,The 5th Dimension,Wedding Bell Blues,940
2023-06-29 15:01,Nancy Sinatra,These Boots Are Made for Walkin',22535
2023-06-29 15:04,The Dream Academy,"Please, Please, Please Let Me Get What I Want",188306
2023-06-29 15:12,Sam Phillips,If I Could Write,138066
2023-06-29 15:14,Sam Phillips,Love Is Everywhere I Go,123506
2023-06-29 15:17,Carole King,Where You Lead,200146
2023-06-29 15:18,Doris Day,"Que Sera Sera (Whatever Will Be, Will Be) [From ""The Man Who Knew Too Much""] (with Frank DeVol & His Orchestra)",2140
2023-06-29 15:18,Nat King Cole,"Those Lazy, Hazy, Crazy Days Of Summer",13563
2023-06-29 15:18,Justin Timberlake,Rock Your Body,8550
2023-06-29 15:21,Mitski,Your Best American Girl,212183
2023-06-29 15:25,Mitski,Your Best American Girl,212183
2023-06-29 15:31,Mitski,Your Best American Girl,212183
2023-06-29 15:35,Mitski,Your Best American Girl,212183
2023-06-29 15:38,Mitski,Your Best American Girl,212183
2023-06-29 15:38,Mitski,Your Best American Girl,8260
2023-06-29 15:38,Mitski,Your Best American Girl,5930
2023-06-29 15:41,The La's,There She Goes,162160
2023-06-29 15:41,The La's,There She Goes,1850
2023-06-29 15:47,Drake,Fancy,319386
2023-06-29 15:47,Drake,Fancy,8993
2023-06-29 15:49,The Weeknd,Reminder,125057
2023-06-29 17:27,The Weeknd,Reminder,2660
2023-06-29 17:27,The Weeknd,Reminder,50
2023-06-29 17:30,The Weeknd,Reminder,218880
2023-06-29 17:34,The Weeknd,Reminder,32000
2023-06-29 17:34,The Weeknd,Reminder,218880
2023-06-29 17:40,The 1975,About You,326490
2023-06-29 17:41,The Weeknd,Reminder,8800
2023-06-29 17:41,Sticky Fingers,How To Fly,0
2023-06-29 17:41,The 1975,About You,46469
2023-06-29 17:44,Sticky Fingers,Cyclone (The Village Sessions),206490
2023-06-29 17:47,Sticky Fingers,Caress Your Soul,177306
2023-06-29 17:48,Sticky Fingers,Laika,39693
2023-06-29 17:51,Sticky Fingers,Caress Your Soul,173640
2023-06-29 17:54,Sticky Fingers,Caress Your Soul,173640
2023-06-29 17:57,Sticky Fingers,Caress Your Soul,173640
2023-06-29 18:02,Sticky Fingers,Caress Your Soul,9780
2023-06-29 18:06,David Kushner,Daylight,10336
2023-06-29 18:06,David Kushner,Daylight,212953
2023-06-29 18:11,Drake,Fair Trade (with Travis Scott),291175
2023-06-29 18:12,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),510
2023-06-29 18:12,The Neighbourhood,You Get Me So High,1430
2023-06-29 18:12,Drake,Fair Trade (with Travis Scott),59304
2023-06-29 18:16,Rihanna,Man Down,266986
2023-06-29 18:17,Rihanna,Man Down,17673
2023-06-29 18:20,bôa,Duvet,100550
2023-06-29 18:23,David Kushner,Daylight,212953
2023-06-29 18:33,David Kushner,Daylight,195226
2023-06-29 19:59,David Kushner,Daylight,4970
2023-06-29 19:59,Carole King,Where You Lead I Will Follow,530
2023-06-29 20:05,Sam Phillips,Where The Colors Don't Go,86330
2023-06-29 21:10,Sam Phillips,Where The Colors Don't Go,4710
2023-06-29 21:12,The La's,There She Goes,121510
2023-06-29 21:12,Kevin Gates,2 Phones,10130
2023-06-29 21:14,Kevin Gates,Big Gangsta,39560
2023-06-29 21:14,FL Dusa,Dusa (feat. Kevin Gates),1850
2023-06-29 21:14,Kevin Gates,Bags,0
2023-06-29 21:14,Kevin Gates,Bad For Me,130
2023-06-29 21:14,Yung Bleu,Ice On My Baby (feat. Kevin Gates) - Remix,190
2023-06-29 21:14,Kevin Gates,Thinking with My Dick (feat. Juicy J),2630
2023-06-29 21:14,Kevin Gates,2 Phones,650
2023-06-29 21:14,YoungBoy Never Broke Again,TTG (feat. Kevin Gates),1090
2023-06-29 21:14,FL Dusa,Dear God (feat. Kevin Gates),940
2023-06-29 21:14,Kevin Gates,Really Really,69130
2023-06-29 21:14,MO3,Broken Love,410
2023-06-29 21:14,Kevin Gates,Me Too,2540
2023-06-29 21:14,Kevin Gates,Time for That,0
2023-06-29 21:15,Kevin Gates,Truth Be Told,5380
2023-06-29 21:17,David Kushner,Daylight,143970
2023-06-29 21:19,The La's,There She Goes,970
2023-06-29 21:19,The La's,There She Goes,111470
2023-06-29 21:19,The La's,There She Goes,8940
2023-06-29 21:22,The Neighbourhood,You Get Me So High,153000
2023-06-29 21:23,The Neighbourhood,You Get Me So High,52610
2023-06-29 21:24,Rihanna,Man Down,103917
2023-06-29 21:27,The Neighbourhood,You Get Me So High,29914
2023-06-29 21:27,The Neighbourhood,You Get Me So High,153000
2023-06-29 21:30,Drake,Fair Trade (with Travis Scott),180697
2023-06-29 21:31,Drake,Fair Trade (with Travis Scott),56819
2023-06-29 21:33,Drake,Way 2 Sexy (with Future & Young Thug),84613
2023-06-29 21:33,Drake,No Friends In The Industry,14558
2023-06-29 21:33,Drake,N 2 Deep,1834
2023-06-29 21:33,Drake,Yebba’s Heartbreak,2391
2023-06-29 21:33,Drake,Pipe Down,3181
2023-06-29 21:33,Drake,TSU,1346
2023-06-29 21:33,Drake,Knife Talk (with 21 Savage ft. Project Pat),9729
2023-06-29 21:34,Drake,7am On Bridle Path,26261
2023-06-29 21:34,Drake,Get Along Better,1904
2023-06-29 21:34,Drake,Race My Mind,1602
2023-06-29 21:34,Drake,Fountains (with Tems),1880
2023-06-29 21:36,Drake,Elevate,23243
2023-06-29 21:36,Drake,Can’t Take A Joke,1137
2023-06-29 21:36,Drake,Emotionless,3506
2023-06-29 21:36,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),98382
2023-06-29 21:36,Drake,Mob Ties,4829
2023-06-29 21:36,Drake,I'm Upset,2136
2023-06-29 21:36,Drake,8 Out Of 10,20224
2023-06-29 21:36,Drake,God's Plan,1114
2023-06-29 21:37,Drake,Is There More,1253
2023-06-29 21:37,Drake,Sandra’s Rose,4388
2023-06-29 21:37,Drake,Talk Up (feat. Jay-Z),3715
2023-06-29 21:37,Drake,Finesse,116
2023-06-29 21:37,Drake,Summer Games,1184
2023-06-29 21:37,Drake,Peak,1741
2023-06-29 21:37,Drake,Nice For What,1369
2023-06-29 21:37,Drake,Ratchet Happy Birthday,1277
2023-06-29 21:37,Drake,Jaded,1021
2023-06-29 21:39,Drake,That’s How You Feel,105279
2023-06-29 21:41,Drake,Blue Tint,128243
2023-06-29 21:44,Drake,Don’t Matter To Me (with Michael Jackson),3250
2023-06-29 21:44,Drake,March 14,2507
2023-06-29 21:44,Drake,After Dark (feat. Static Major & Ty Dolla $ign),1416
2023-06-29 21:44,Drake,Final Fantasy,1904
2023-06-29 21:44,Drake,In My Feelings,196719
2023-06-29 21:45,Drake,Elevate,1555
2023-06-29 21:45,Drake,Nonstop,1300
2023-06-29 21:45,Drake,Survival,67244
2023-06-29 21:45,Drake,Emotionless,4922
2023-06-29 21:45,Drake,I'm Upset,1416
2023-06-29 21:45,Drake,8 Out Of 10,2530
2023-06-29 21:45,Drake,God's Plan,1346
2023-06-29 21:46,Drake,Sandra’s Rose,43165
2023-06-29 21:46,Drake,Can’t Take A Joke,1068
2023-06-29 21:46,Drake,Talk Up (feat. Jay-Z),1625
2023-06-29 21:46,Drake,Mob Ties,13514
2023-06-29 21:47,Drake,Is There More,3041
2023-06-29 21:47,Drake,Peak,2809
2023-06-29 21:49,Drake,Finesse,3506
2023-06-29 21:49,Drake,Summer Games,133746
2023-06-29 21:49,Drake,Nice For What,1323
2023-06-29 21:49,Drake,Jaded,1509
2023-06-29 21:52,Drake,Ratchet Happy Birthday,207306
2023-06-29 21:53,Drake,Survival,27329
2023-06-29 21:53,Drake,Don’t Matter To Me (with Michael Jackson),1532
2023-06-29 21:53,Drake,No Long Talk,2391
2023-06-29 21:53,Drake,March 14,1300
2023-06-29 21:53,Drake,Free Smoke,13722
2023-06-29 21:53,Drake,After Dark (feat. Static Major & Ty Dolla $ign),3831
2023-06-29 21:53,Drake,Final Fantasy,1625
2023-06-29 21:53,Drake,In My Feelings,1346
2023-06-29 21:53,Drake,Blue Tint,1486
2023-06-29 21:53,Drake,That’s How You Feel,7686
2023-06-29 22:00,Drake,Passionfruit,298940
2023-06-29 22:08,Drake,Jorja Interlude,19311
2023-06-30 16:02,Linda Perhacs,Chimacum Rain,16917
2023-06-30 17:17,Linda Perhacs,Chimacum Rain,45880
2023-06-30 17:18,David Kushner,Daylight,4320
2023-06-30 17:21,Mitski,Your Best American Girl,212183
2023-06-30 23:37,bôa,Duvet,92646
2023-06-30 23:41,Big Sean,I Don't Fuck With You,284386
2023-06-30 23:50,A Boogie Wit da Hoodie,Look Back at It,38985
2023-07-01 01:08,Mitski,Your Best American Girl,117379
2023-07-01 17:15,Big Sean,I Don't Fuck With You,874
2023-07-01 17:15,Drake,Fair Trade (with Travis Scott),118328
2023-07-01 17:17,David Kushner,Daylight,93546
2023-07-01 17:22,David Kushner,Daylight,119407
2023-07-01 17:24,ivri,glow worms,115215
2023-07-01 17:29,Lana Del Rey,Say Yes To Heaven,209156
2023-07-01 17:29,David Kushner,Mr. Forgettable,25505
2023-07-01 17:30,Billie Eilish,hotline (edit),60719
2023-07-01 17:30,Labrinth,Never Felt So Alone,0
2023-07-01 17:34,Lana Del Rey,Say Yes To Heaven,209156
2023-07-01 17:34,ivri,glow worms,882
2023-07-01 17:34,The 1975,About You,41908
2023-07-01 17:34,Lana Del Rey,Video Games,766
2023-07-01 17:35,ivri,glow worms,11400
2023-07-01 17:40,ivri,glow worms,1000
2023-07-01 17:40,The 1975,About You,660
2023-07-01 17:40,Lana Del Rey,Video Games,231230
2023-07-01 17:54,Lana Del Rey,Say Yes To Heaven,209156
2023-07-01 17:54,The 1975,About You,4383
2023-07-01 18:01,Lana Del Rey,Say Yes To Heaven,358333
2023-07-01 18:01,ivri,glow worms,2902
2023-07-01 18:01,The 1975,About You,4548
2023-07-01 18:06,Lana Del Rey,Video Games,281946
2023-07-01 18:09,David Kushner,Daylight,2972
2023-07-01 18:09,The Weeknd,Stargirl Interlude,37593
2023-07-01 18:09,bôa,Duvet,179491
2023-07-01 18:11,Labrinth,Never Felt So Alone,1671
2023-07-01 18:11,The Neighbourhood,You Get Me So High,94412
2023-07-01 18:11,Lana Del Rey,West Coast,1741
2023-07-01 18:11,PinkPantheress,Boy's a liar Pt. 2,1416
2023-07-01 18:12,Hotel Ugly,Shut up My Moms Calling,87469
2023-07-01 18:12,d4vd,Romantic Homicide,5340
2023-07-01 18:16,Lana Del Rey,Young And Beautiful,236053
2023-07-01 18:17,Billie Eilish,hotline (edit),4280
2023-07-01 18:17,Beach Weather,"Sex, Drugs, Etc.",48668
2023-07-01 18:18,Big Sean,I Don't Fuck With You,60440
2023-07-01 18:20,The La's,There She Goes,81730
2023-07-01 18:52,Drake,Fancy,94760
2023-07-01 18:55,Baby Keem,family ties (with Kendrick Lamar),430
2023-07-01 18:55,Drake,Fancy,194750
2023-07-01 19:00,Drake,Fair Trade (with Travis Scott),291175
2023-07-01 19:04,The Weeknd,Reminder,218880
2023-07-01 19:07,21 Savage,Glock In My Lap,193591
2023-07-01 19:11,Drake,Jimmy Cooks (feat. 21 Savage),218364
2023-07-01 19:12,PARTYNEXTDOOR,Break from Toronto,99213
2023-07-01 19:16,Metro Boomin,Too Many Nights (feat. Don Toliver & with Future),199920
2023-07-01 19:17,Future,Mask Off,70405
2023-07-01 19:20,The Weeknd,Reminder,2650
2023-07-01 19:20,The Weeknd,Reminder,161380
2023-07-01 19:22,The Neighbourhood,You Get Me So High,153000
2023-07-01 19:23,bôa,Duvet,41270
2023-07-01 19:23,The Neighbourhood,You Get Me So High,1300
2023-07-01 19:27,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),243590
2023-07-01 19:32,Kravz,Обнуляй,266386
2023-07-01 19:35,GUF,Ice Baby,16112
2023-07-01 19:35,Kravz,Где прошла ты,168000
2023-07-01 19:39,Rihanna,Man Down,266986
2023-07-01 19:45,Rihanna,Consideration,33722
2023-07-01 19:45,Kendrick Lamar,m.A.A.d city,3645
2023-07-01 19:49,Doja Cat,Woman,3645
2023-07-01 19:49,Doja Cat,Attention,272433
2023-07-01 19:52,SZA,Kill Bill (feat. Doja Cat),2730
2023-07-01 19:52,Doja Cat,You Right,186173
2023-07-01 19:53,Doja Cat,Boss Bitch,1857
2023-07-01 19:53,Doja Cat,Streets,1602
2023-07-01 19:53,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),1393
2023-07-01 19:54,Doja Cat,Get Into It (Yuh),111850
2023-07-01 19:57,Doja Cat,Ain't Shit,1346
2023-07-01 19:57,Ariana Grande,motive (with Doja Cat),4667
2023-07-01 19:57,Doja Cat,Say So,1950
2023-07-01 19:57,Doja Cat,Wine Pon You (feat. Konshens),160078
2023-07-01 20:01,Doja Cat,So High,199746
2023-07-01 20:01,Saweetie,Best Friend (feat. Doja Cat),1904
2023-07-01 20:01,Doja Cat,Rules,3508
2023-07-01 20:01,Ozuna,Del Mar,2345
